id,speed
1872,43.570885
1873,36.568913
1874,46.89976
1875,46.472965
1876,46.22356
1877,43.84837
1878,24.528477
1879,21.926517
1880,10.037452
1881,47.658524
1882,48.56501
1883,47.504005
1884,48.027283
1885,21.456343
1886,29.730804
1887,24.17555
1888,22.98343
1889,25.362835
1890,48.115726
1891,19.074982
1892,28.809977
1893,27.859777
1894,22.169504
1895,15.191323
1896,47.050415
1897,47.74293
1898,18.671808
1899,22.02238
1900,13.533291
1901,25.36325
1902,39.29882
1903,48.806564
1904,44.669857
1905,11.124613
1906,18.8463
1907,22.148123
1908,22.464035
1909,15.172072
1910,24.794203
1911,48.34484
1912,47.55964
1913,26.849266
1914,21.785175
1915,24.63014
1916,23.035168
1917,21.792074
1918,34.935375
1919,43.8481
1920,39.471024
1921,48.151917
1922,42.601715
1923,39.373684
1924,36.80576
1925,37.71164
1926,43.68796
1927,44.67822
1928,43.30688
1929,46.445618
1930,33.87671
1931,13.970169
1932,22.266525
1933,20.008533
1934,19.627087
1935,19.696842
1936,45.865532
1937,41.086624
1938,42.19846
1939,47.354942
1940,46.42271
1941,44.75499
1942,35.181355
1943,14.894533
1944,28.277462
1945,25.990671
1946,15.287052
1947,23.633167
1948,43.135788
1949,40.01281
1950,49.179382
1951,46.69818
1952,44.354614
1953,33.601948
1954,16.132803
1955,16.32614
1956,20.881512
1957,16.393091
1958,12.605763
1959,39.721325
1960,46.79375
1961,48.50766
1962,47.195137
1963,47.52304
1964,43.49638
1965,23.946423
1966,17.669016
1967,44.11758
1968,41.747887
1969,48.816097
1970,43.48627
1971,11.91608
1972,16.898119
1973,19.21972
1974,16.577547
1975,12.024423
1976,22.282646
1977,38.56595
1978,46.555267
1979,46.275127
1980,47.19977
1981,45.505005
1982,41.50878
1983,29.24397
1984,25.231316
1985,25.4167
1986,23.608948
1987,21.388367
1988,36.661877
1989,44.4172
1990,47.17034
1991,46.7686
1992,46.242794
1993,41.429302
1994,36.841927
1995,36.804867
1996,35.372242
1997,34.433613
1998,47.92557
1999,35.234695
2000,17.289896
2001,19.07872
2002,20.583576
2003,18.44023
2004,26.26916
2005,42.679276
2006,42.25713
2007,47.845615
2008,14.555583
2009,17.974754
2010,20.174137
2011,16.747784
2012,13.433887
2013,16.127357
2014,18.43285
2015,17.686457
2016,21.345411
2017,15.640568
2018,31.995562
2019,35.450176
2020,39.34786
2021,47.9653
2022,47.4078
2023,47.21343
2024,20.134935
2025,18.286034
2026,22.464724
2027,23.8472
2028,17.764347
2029,42.601616
2030,36.957157
2031,40.053856
2032,47.06618
2033,45.090046
2034,17.023777
2035,13.999475
2036,14.215763
2037,15.114206
2038,6.8017898
2039,45.35503
2040,44.26994
2041,45.5093
2042,28.041191
2043,31.684214
2044,16.945572
2045,18.002077
2046,44.368412
2047,39.776276
2048,38.560535
2049,41.18716
2050,32.67154
2051,44.94705
2052,33.823627
2053,46.680553
2054,47.060535
2055,43.62533
2056,17.2926
2057,23.640703
2058,25.079113
2059,21.944176
2060,24.245153
2061,18.944038
2062,12.380425
2063,45.458317
2064,46.33363
2065,44.718555
2066,17.61797
2067,24.13883
2068,20.911463
2069,23.366833
2070,12.253229
2071,36.78902
2072,40.33731
2073,42.790077
2074,46.995537
2075,28.487999
2076,13.643332
2077,16.588655
2078,19.873833
2079,21.42111
2080,21.37093
2081,36.20405
2082,47.216164
2083,45.96053
2084,44.199345
2085,13.332871
2086,21.796015
2087,14.995252
2088,19.883512
2089,41.288345
2090,38.956467
2091,47.2953
2092,46.4024
2093,47.712467
2094,44.803402
2095,13.342157
2096,18.729956
2097,13.701614
2098,16.631163
2099,19.647703
2100,12.890258
2101,37.631264
2102,45.51304
2103,47.045147
2104,46.807327
2105,46.661366
2106,26.521225
2107,22.094849
2108,22.839943
2109,23.99863
2110,19.57144
2111,21.838846
2112,19.7328
2113,33.94641
2114,44.83133
2115,46.999405
2116,46.511116
2117,43.232533
2118,44.185856
2119,41.00381
2120,36.334988
2121,36.840942
2122,44.95913
2123,43.529934
2124,33.046505
2125,37.103565
2126,47.790237
2127,47.56162
2128,46.98951
2129,46.03222
2130,44.16288
2131,14.849397
2132,18.061275
2133,18.250845
2134,16.753035
2135,18.880178
2136,18.360544
2137,9.107493
2138,47.750065
2139,48.43319
2140,16.874727
2141,17.297508
2142,38.580547
2143,48.944664
2144,48.54613
2145,45.43321
2146,15.388458
2147,18.949339
2148,14.428034
2149,15.436806
2150,22.08317
2151,36.93625
2152,39.583553
2153,47.9308
2154,47.935104
2155,46.739063
2156,13.051682
2157,12.16715
2158,16.058186
2159,17.457695
2160,19.494919
2161,11.617256
2162,31.71698
2163,35.50279
2164,48.290783
2165,30.839386
2166,14.766842
2167,16.00792
2168,17.447048
2169,19.379353
2170,19.30168
2171,24.130493
2172,20.417412
2173,10.310769
2174,40.62898
2175,33.738884
2176,33.331947
2177,46.171955
2178,48.155735
2179,49.359806
2180,21.27801
2181,17.490156
2182,24.012861
2183,18.198462
2184,16.581024
2185,33.06933
2186,37.185562
2187,32.914516
2188,46.95221
2189,46.97709
2190,46.972656
2191,46.496532
2192,43.351097
2193,40.343674
2194,39.426216
2195,44.32996
2196,41.988686
2197,36.598724
2198,36.256992
2199,33.52945
2200,32.14
2201,37.03966
2202,46.733322
2203,46.68673
2204,45.912285
2205,14.616431
2206,20.46178
2207,10.222476
2208,38.880344
2209,39.005173
2210,44.73878
2211,42.938965
2212,29.705
2213,18.881327
2214,18.824802
2215,14.493383
2216,5.3657007
2217,19.160337
2218,41.916195
2219,47.194656
2220,47.76954
2221,46.582394
2222,45.438633
2223,43.713703
2224,11.451008
2225,16.05486
2226,13.645053
2227,14.111033
2228,7.324981
2229,7.626088
2230,21.896935
2231,44.76868
2232,46.00234
2233,47.164833
2234,47.965874
2235,46.67551
2236,43.27264
2237,13.907362
2238,18.751732
2239,29.084257
2240,16.273998
2241,23.59891
2242,34.93186
2243,46.792904
2244,48.4026
2245,48.087894
2246,48.71226
2247,47.7134
2248,44.1801
2249,28.71519
2250,12.692309
2251,19.137358
2252,17.823864
2253,15.044389
2254,17.034843
2255,12.799717
2256,8.741299
2257,17.214638
2258,27.710184
2259,31.19664
2260,47.779366
2261,48.186825
2262,47.47403
2263,26.652702
2264,18.746487
2265,19.077078
2266,37.186718
2267,47.78966
2268,45.712933
2269,42.47888
2270,42.826
2271,42.88433
2272,43.561363
2273,46.563576
2274,45.750668
2275,46.06916
2276,38.9561
2277,38.695385
2278,47.629623
2279,47.569305
2280,48.10313
2281,47.30539
2282,27.665459
2283,25.23978
2284,23.58633
2285,21.740894
2286,23.709066
2287,25.016975
2288,13.100325
2289,41.47597
2290,46.918118
2291,26.161139
2292,13.371644
2293,18.252367
2294,20.59698
2295,20.861118
2296,19.066484
2297,44.430614
2298,41.068142
2299,48.978645
2300,47.195564
2301,20.195944
2302,16.16004
2303,15.206849
2304,17.341946
2305,8.43969
2306,7.930578
2307,38.013676
2308,42.630398
2309,48.491978
2310,46.84551
2311,47.897026
2312,47.45168
2313,44.90888
2314,26.150013
2315,48.258263
2316,49.12077
2317,47.69262
2318,24.425035
2319,15.463014
2320,19.145191
2321,19.770655
2322,15.6894865
2323,9.674732
2324,13.936277
2325,37.239677
2326,46.118263
2327,47.753117
2328,48.141674
2329,47.768917
2330,47.022717
2331,41.923775
2332,26.998571
2333,22.98259
2334,15.451087
2335,18.386797
2336,15.938668
2337,36.167633
2338,33.97822
2339,37.1004
2340,47.752457
2341,40.68624
2342,40.840145
2343,42.216946
2344,38.289238
2345,44.19059
2346,47.540405
2347,47.878483
2348,14.663424
2349,25.57797
2350,23.719885
2351,18.687258
2352,23.496847
2353,42.398464
2354,47.62262
2355,48.155445
2356,46.847275
2357,43.63671
2358,15.551362
2359,18.390553
2360,15.818225
2361,15.759292
2362,17.009745
2363,10.176077
2364,9.025745
2365,39.36127
2366,47.83366
2367,48.119675
2368,47.240932
2369,44.31686
2370,26.236744
2371,14.667727
2372,33.726143
2373,43.8971
2374,48.37228
2375,47.737465
2376,11.353289
2377,19.887514
2378,14.910711
2379,15.208138
2380,7.6671095
2381,34.29534
2382,38.4655
2383,48.32356
2384,47.651424
2385,44.22285
2386,11.100286
2387,17.313059
2388,15.047934
2389,34.3148
2390,46.21103
2391,47.52938
2392,48.95749
2393,25.48772
2394,25.47284
2395,20.309877
2396,23.12181
2397,17.649033
2398,47.860104
2399,48.61247
2400,49.08913
2401,31.28571
2402,17.86683
2403,16.265766
2404,23.937628
2405,35.11086
2406,48.228127
2407,48.518845
2408,41.69163
2409,48.28463
2410,47.36824
2411,31.31676
2412,25.970173
2413,34.62235
2414,29.829695
2415,29.128332
2416,15.929501
2417,40.056843
2418,47.20384
2419,45.77067
2420,22.010796
2421,17.685616
2422,47.227932
2423,45.626514
2424,12.647993
2425,16.685547
2426,13.908665
2427,15.71605
2428,13.823611
2429,12.405194
2430,8.19483
2431,6.3851333
2432,33.529343
2433,48.27265
2434,47.122807
2435,24.65383
2436,15.307948
2437,20.962505
2438,22.796284
2439,18.05257
2440,16.441467
2441,40.27512
2442,47.648174
2443,47.735912
2444,46.441875
2445,43.44699
2446,13.41441
2447,16.446327
2448,18.40623
2449,14.987377
2450,12.2116165
2451,12.718232
2452,49.3856
2453,39.885902
2454,23.719484
2455,28.95881
2456,12.908824
2457,33.431606
2458,27.768251
2459,47.574936
2460,45.323288
2461,37.229298
2462,41.950413
2463,42.115376
2464,31.907495
2465,30.145273
2466,39.54894
2467,41.583385
2468,42.44873
2469,47.169437
2470,47.768486
2471,47.20201
2472,46.497604
2473,25.716291
2474,15.10678
2475,17.055405
2476,24.052135
2477,25.557922
2478,22.162346
2479,12.956476
2480,11.36801
2481,45.409973
2482,42.77762
2483,45.957394
2484,46.935837
2485,46.60186
2486,46.45512
2487,32.645786
2488,38.065495
2489,37.448677
2490,32.70945
2491,32.17569
2492,32.996616
2493,20.633362
2494,47.04286
2495,40.99287
2496,47.761883
2497,47.04894
2498,47.55813
2499,46.087074
2500,44.26615
2501,18.723295
2502,12.883594
2503,15.983971
2504,11.175237
2505,22.455912
2506,41.269905
2507,49.074024
2508,48.900826
2509,47.7465
2510,45.446033
2511,13.82092
2512,22.76529
2513,21.678688
2514,21.588753
2515,23.543144
2516,18.251467
2517,36.084248
2518,36.63955
2519,16.999142
2520,22.5806
2521,19.28103
2522,19.578465
2523,10.660799
2524,9.470338
2525,18.792194
2526,35.759792
2527,45.743755
2528,45.185543
2529,48.147198
2530,49.38928
2531,18.913267
2532,19.84682
2533,18.60438
2534,21.2362
2535,32.88314
2536,42.326763
2537,44.15939
2538,44.48086
2539,40.70808
2540,36.75358
2541,39.021835
2542,41.30181
2543,43.758892
2544,46.938656
2545,48.18622
2546,48.065453
2547,46.67258
2548,34.825115
2549,31.861425
2550,30.941607
2551,29.18307
2552,20.840803
2553,31.760193
2554,43.648705
2555,44.249557
2556,47.260624
2557,48.461708
2558,47.617207
2559,47.929916
2560,45.621887
2561,30.543259
2562,16.493958
2563,20.774767
2564,26.813278
2565,20.257885
2566,15.25555
2567,39.367725
2568,47.693684
2569,44.89216
2570,13.901211
2571,22.80305
2572,18.364222
2573,13.773503
2574,8.878073
2575,48.64812
2576,26.28186
2577,10.963907
2578,8.975088
2579,44.147324
2580,40.6297
2581,46.489372
2582,46.815918
2583,47.16571
2584,46.370014
2585,44.513268
2586,16.200851
2587,24.235323
2588,21.914444
2589,23.883926
2590,21.320704
2591,41.672577
2592,34.05932
2593,42.560867
2594,45.844585
2595,46.055523
2596,22.263174
2597,25.407902
2598,28.288357
2599,25.098982
2600,22.398666
2601,15.243383
2602,18.337011
2603,38.722706
2604,47.210945
2605,47.193016
2606,46.84442
2607,40.391342
2608,37.319145
2609,41.762657
2610,39.468655
2611,38.367943
2612,40.419468
2613,43.530506
2614,37.480515
2615,45.94304
2616,47.32544
2617,43.456512
2618,25.00293
2619,15.201439
2620,19.623207
2621,30.548353
2622,25.901445
2623,24.846817
2624,26.100632
2625,25.153952
2626,41.500114
2627,47.928158
2628,48.409435
2629,46.99673
2630,26.451221
2631,24.528212
2632,19.590668
2633,21.00234
2634,18.820705
2635,42.181477
2636,47.116955
2637,42.654114
2638,45.346325
2639,47.667103
2640,49.06842
2641,46.89261
2642,25.4884
2643,15.825692
2644,16.515701
2645,12.795222
2646,13.116371
2647,11.587307
2648,8.611493
2649,44.29467
2650,47.536907
2651,47.67751
2652,48.31271
2653,47.930565
2654,26.207943
2655,18.288147
2656,18.206306
2657,14.6351385
2658,19.790905
2659,43.48906
2660,36.143673
2661,47.50605
2662,49.130943
2663,47.912838
2664,47.153954
2665,24.952074
2666,13.197556
2667,19.648277
2668,16.967775
2669,19.809555
2670,17.532047
2671,45.563255
2672,36.091553
2673,21.987408
2674,18.739067
2675,18.693756
2676,31.659184
2677,37.565716
2678,38.171413
2679,46.632942
2680,45.422577
2681,45.258312
2682,42.191906
2683,37.786392
2684,39.480934
2685,39.538635
2686,47.66706
2687,47.328934
2688,45.686974
2689,43.429985
2690,23.987965
2691,15.252201
2692,22.39465
2693,11.914301
2694,37.551197
2695,42.334526
2696,39.541634
2697,47.37085
2698,46.7422
2699,44.681545
2700,9.614311
2701,13.821281
2702,12.546344
2703,13.979759
2704,34.331093
2705,40.185192
2706,48.83704
2707,46.614132
2708,35.621937
2709,39.837128
2710,29.906044
2711,31.358665
2712,30.962538
2713,28.581398
2714,20.819906
2715,46.773617
2716,46.91645
2717,45.641834
2718,24.316753
2719,15.336654
2720,22.29698
2721,19.3396
2722,18.470314
2723,14.578309
2724,10.821066
2725,22.05503
2726,38.120827
2727,47.684364
2728,48.315586
2729,45.37412
2730,21.54714
2731,18.56235
2732,10.736238
2733,23.374166
2734,38.704563
2735,46.75452
2736,49.20826
2737,48.728214
2738,49.721645
2739,48.464554
2740,43.98165
2741,27.749657
2742,23.449982
2743,20.810965
2744,20.129692
2745,16.469654
2746,17.755898
2747,38.220226
2748,48.469803
2749,48.478676
2750,48.199455
2751,45.257107
2752,43.071224
2753,36.887634
2754,43.82329
2755,34.65516
2756,33.315277
2757,48.703667
2758,48.129906
2759,47.549133
2760,21.847115
2761,19.134789
2762,18.10306
2763,12.074784
2764,22.43622
2765,38.863037
2766,43.93711
2767,48.473766
2768,48.92755
2769,47.879765
2770,46.041542
2771,13.439139
2772,22.256474
2773,21.467356
2774,15.916936
2775,18.110323
2776,35.69086
2777,43.292515
2778,41.227757
2779,48.52141
2780,47.959717
2781,48.419468
2782,47.194996
2783,44.686237
2784,24.731388
2785,11.979092
2786,17.66286
2787,16.984365
2788,12.368293
2789,7.429577
2790,18.839954
2791,34.982838
2792,43.397003
2793,37.55233
2794,42.312847
2795,49.092525
2796,46.896843
2797,15.367593
2798,19.37471
2799,19.796196
2800,19.817398
2801,20.262617
2802,22.3889
2803,17.886234
2804,20.995531
2805,35.084564
2806,47.963764
2807,49.16134
2808,48.07342
2809,27.45622
2810,15.31614
2811,18.215593
2812,16.927696
2813,15.207661
2814,20.84494
2815,44.7241
2816,37.210064
2817,48.37451
2818,23.208395
2819,22.878416
2820,23.818552
2821,20.363482
2822,34.435173
2823,39.44213
2824,35.162075
2825,43.550903
2826,45.46626
2827,46.188873
2828,46.21076
2829,41.440678
2830,34.747738
2831,34.00413
2832,36.520874
2833,38.156143
2834,37.450745
2835,33.97344
2836,37.784527
2837,47.520206
2838,46.549477
2839,12.941444
2840,19.357056
2841,20.071669
2842,19.038643
2843,16.538418
2844,18.618559
2845,13.178621
2846,40.42518
2847,43.309456
2848,48.438522
2849,48.538982
2850,49.15993
2851,48.286503
2852,47.6887
2853,46.19565
2854,17.265623
2855,17.492996
2856,44.872036
2857,38.654644
2858,41.5676
2859,49.180637
2860,25.536413
2861,14.339446
2862,16.878683
2863,20.725332
2864,17.729761
2865,9.767746
2866,20.691368
2867,34.006115
2868,41.400833
2869,35.151054
2870,24.348701
2871,22.279058
2872,22.479671
2873,17.839851
2874,12.807618
2875,39.12186
2876,46.17147
2877,48.13265
2878,47.316303
2879,48.003494
2880,25.86245
2881,17.015001
2882,23.228004
2883,24.245066
2884,21.166996
2885,16.168743
2886,12.26908
2887,44.02586
2888,39.014175
2889,46.713383
2890,46.09221
2891,47.061665
2892,42.874954
2893,22.226894
2894,21.192333
2895,21.533373
2896,19.632275
2897,17.876165
2898,30.719217
2899,41.822952
2900,36.475956
2901,47.8647
2902,47.36608
2903,39.42508
2904,39.0312
2905,41.891644
2906,43.11061
2907,40.89176
2908,43.593834
2909,38.415993
2910,37.63566
2911,47.088436
2912,46.246113
2913,25.386627
2914,12.891136
2915,26.814884
2916,24.625544
2917,22.950102
2918,39.094902
2919,43.432552
2920,47.21821
2921,47.573624
2922,47.05549
2923,22.62214
2924,19.573946
2925,21.51468
2926,16.852306
2927,9.668481
2928,9.337964
2929,40.54766
2930,48.12495
2931,47.74495
2932,12.172843
2933,17.437784
2934,19.402138
2935,19.842073
2936,17.186926
2937,8.680191
2938,46.686
2939,42.24077
2940,47.280933
2941,47.18612
2942,46.476494
2943,16.157356
2944,24.616201
2945,23.689848
2946,12.204315
2947,21.358616
2948,44.90119
2949,36.51271
2950,41.05737
2951,47.901222
2952,45.96863
2953,25.103788
2954,18.132204
2955,23.752293
2956,20.058619
2957,19.407562
2958,18.62634
2959,21.512608
2960,43.16079
2961,37.340546
2962,46.454777
2963,48.728912
2964,42.475876
2965,27.89253
2966,21.51287
2967,23.278585
2968,23.763668
2969,19.77112
2970,19.97692
2971,33.2728
2972,45.331
2973,47.828617
2974,47.367474
2975,43.714016
2976,38.045635
2977,32.034557
2978,47.756523
2979,25.68359
2980,24.036304
2981,21.540623
2982,24.004
2983,16.811708
2984,11.621754
2985,45.326023
2986,47.931282
2987,48.416508
2988,48.68865
2989,45.02733
2990,13.838478
2991,17.488918
2992,24.29127
2993,21.74608
2994,17.394764
2995,12.16252
2996,18.617277
2997,44.825485
2998,45.13043
2999,49.33631
3000,48.177612
3001,47.748837
3002,24.44658
3003,18.582758
3004,16.267288
3005,8.243321
3006,39.331646
3007,43.40984
3008,46.916397
3009,44.624706
3010,16.496334
3011,17.701052
3012,22.202015
3013,38.294395
3014,43.06632
3015,34.798714
3016,48.82152
3017,24.809359
3018,22.01015
3019,15.631325
3020,14.717704
3021,10.924277
3022,22.024784
3023,33.82541
3024,45.62718
3025,39.93219
3026,14.251262
3027,12.207182
3028,18.18291
3029,18.93326
3030,19.459602
3031,36.870285
3032,44.210205
3033,46.499096
3034,46.371815
3035,46.760315
3036,44.058758
3037,39.109653
3038,37.41964
3039,38.485977
3040,37.77229
3041,39.73778
3042,35.024456
3043,44.649334
3044,43.88092
3045,45.47832
3046,47.25622
3047,47.531574
3048,43.53624
3049,13.217072
3050,24.215769
3051,19.722277
3052,20.47676
3053,16.895895
3054,16.820915
3055,14.766708
3056,46.142117
3057,48.23159
3058,49.03527
3059,48.346222
3060,48.910503
3061,15.227691
3062,22.59149
3063,18.08897
3064,14.62828
3065,16.37777
3066,14.9422455
3067,12.544741
3068,43.815125
3069,38.514957
3070,49.071045
3071,48.89604
3072,48.2781
3073,47.89577
3074,23.531399
3075,19.757849
3076,22.449411
3077,18.027128
3078,16.94982
3079,17.587135
3080,8.754397
3081,34.984463
3082,42.376766
3083,43.10683
3084,48.968353
3085,47.853275
3086,48.24587
3087,23.738575
3088,14.824929
3089,16.335964
3090,19.246237
3091,16.326508
3092,18.50225
3093,14.035628
3094,37.04974
3095,35.473137
3096,49.494347
3097,47.817863
3098,24.989613
3099,18.2339
3100,19.347616
3101,14.987611
3102,15.484445
3103,18.793207
3104,6.005462
3105,37.544193
3106,36.661644
3107,47.248978
3108,48.01168
3109,47.271816
3110,18.679642
3111,15.332886
3112,12.205427
3113,20.483202
3114,33.187946
3115,34.222034
3116,46.523087
3117,46.645542
3118,43.537632
3119,38.67813
3120,36.58024
3121,38.207874
3122,38.148235
3123,42.261024
3124,42.72442
3125,33.402798
3126,35.592648
3127,35.895412
3128,44.090977
3129,47.562214
3130,47.839024
3131,46.92192
3132,45.911163
3133,23.584242
3134,14.169551
3135,17.05071
3136,22.591028
3137,22.995901
3138,16.931154
3139,12.202278
3140,47.759132
3141,24.839376
3142,17.459087
3143,17.53732
3144,12.393246
3145,9.687234
3146,47.366985
3147,48.1073
3148,45.6702
3149,43.107094
3150,11.756337
3151,10.236667
3152,32.857613
3153,45.25684
3154,47.871643
3155,47.04292
3156,14.190147
3157,19.873358
3158,18.094141
3159,19.863276
3160,15.48367
3161,48.17558
3162,45.723934
3163,25.678825
3164,15.557392
3165,19.373396
3166,16.366955
3167,17.117125
3168,16.83028
3169,10.319105
3170,20.643282
3171,37.90068
3172,48.631683
3173,49.29932
3174,49.34186
3175,24.907043
3176,20.05806
3177,18.294708
3178,18.329062
3179,15.738841
3180,14.778806
3181,18.12746
3182,16.176598
3183,42.5814
3184,35.201565
3185,35.988525
3186,44.853878
3187,47.16086
3188,47.38625
3189,47.097164
3190,46.30285
3191,42.936222
3192,38.046036
3193,40.13437
3194,40.669735
3195,40.610023
3196,46.027626
3197,47.61614
3198,48.12146
3199,47.384766
3200,48.00332
3201,44.94629
3202,25.549942
3203,14.775949
3204,21.543951
3205,12.774627
3206,10.380061
3207,36.440376
3208,42.38771
3209,37.509205
3210,48.49143
3211,47.386906
3212,48.11767
3213,47.688698
3214,45.27524
3215,14.745381
3216,19.136381
3217,15.571616
3218,39.3472
3219,39.169968
3220,42.829437
3221,48.290947
3222,46.768475
3223,47.287273
3224,20.054115
3225,21.163603
3226,18.185312
3227,9.713129
3228,37.908764
3229,39.196125
3230,42.73624
3231,48.02028
3232,46.59389
3233,47.405735
3234,46.744904
3235,21.78569
3236,18.29246
3237,15.485073
3238,17.286623
3239,8.616769
3240,21.343351
3241,43.76512
3242,48.31278
3243,48.149498
3244,24.90559
3245,14.351546
3246,19.309652
3247,23.96715
3248,22.04873
3249,16.961935
3250,13.529861
3251,13.779978
3252,17.306536
3253,36.30597
3254,29.71401
3255,35.50537
3256,47.980648
3257,49.0809
3258,28.24718
3259,28.593033
3260,16.693806
3261,16.287561
3262,40.556053
3263,37.16541
3264,32.76546
3265,44.8031
3266,47.080383
3267,39.885677
3268,39.28109
3269,38.74819
3270,40.41952
3271,36.22186
3272,44.408295
3273,47.09153
3274,46.178246
3275,15.199862
3276,18.51034
3277,15.750787
3278,11.514572
3279,22.105364
3280,39.885963
3281,46.955517
3282,48.47344
3283,47.522636
3284,25.558352
3285,22.507996
3286,19.125551
3287,18.705267
3288,14.35332
3289,15.890649
3290,13.170784
3291,10.390811
3292,38.604275
3293,43.92793
3294,37.276684
3295,39.625847
3296,47.135468
3297,47.73297
3298,44.744473
3299,23.433075
3300,17.94533
3301,16.11753
3302,49.431896
3303,48.177967
3304,49.172424
3305,48.658016
3306,26.52198
3307,17.035423
3308,18.98574
3309,16.742208
3310,15.784666
3311,10.791223
3312,18.69101
3313,32.895767
3314,48.32273
3315,49.83591
3316,47.8915
3317,45.63322
3318,25.050875
3319,15.501755
3320,19.113983
3321,23.715647
3322,20.83663
3323,14.890807
3324,15.436201
3325,10.310077
3326,7.5181365
3327,17.207718
3328,37.13055
3329,42.796932
3330,48.598736
3331,47.99892
3332,24.44871
3333,26.909618
3334,44.572075
3335,47.20255
3336,47.126736
3337,46.514626
3338,43.89609
3339,42.05809
3340,43.729103
3341,41.591393
3342,38.088924
3343,43.161835
3344,25.81025
3345,39.493446
3346,46.679153
3347,47.06002
3348,46.198215
3349,44.268116
3350,23.601728
3351,14.136274
3352,16.962105
3353,15.563597
3354,12.767924
3355,20.747604
3356,38.121906
3357,45.12597
3358,47.52038
3359,48.801064
3360,24.220747
3361,21.377571
3362,21.497581
3363,14.858256
3364,12.20943
3365,19.251772
3366,39.238403
3367,48.016006
3368,46.23685
3369,25.31743
3370,16.21357
3371,38.301388
3372,42.101887
3373,47.636314
3374,48.99432
3375,48.122097
3376,47.8593
3377,25.379854
3378,12.585281
3379,13.156901
3380,18.711145
3381,14.817337
3382,15.014836
3383,15.118543
3384,5.671131
3385,13.576961
3386,27.613873
3387,46.80665
3388,28.523352
3389,22.867167
3390,9.336099
3391,14.53944
3392,28.621622
3393,48.047615
3394,49.325665
3395,48.56346
3396,47.486843
3397,23.470264
3398,23.775335
3399,17.261562
3400,20.672886
3401,22.99781
3402,21.042435
3403,21.941267
3404,23.99152
3405,44.191315
3406,47.371525
3407,47.30222
3408,47.03593
3409,46.611675
3410,45.86261
3411,40.202026
3412,38.918156
3413,39.233444
3414,30.16265
3415,47.759327
3416,46.05899
3417,22.994156
3418,28.271454
3419,19.276808
3420,18.632954
3421,13.036804
3422,14.482502
3423,41.595356
3424,48.69294
3425,48.742664
3426,48.258892
3427,45.648163
3428,33.65
3429,37.505222
3430,32.884495
3431,26.12837
3432,27.221817
3433,19.202677
3434,19.149086
3435,31.110352
3436,41.496624
3437,48.556335
3438,49.70626
3439,48.410477
3440,48.317574
3441,30.19812
3442,26.052277
3443,25.091654
3444,16.585323
3445,15.646065
3446,25.37773
3447,42.326286
3448,48.675747
3449,47.4058
3450,47.93605
3451,47.182487
3452,45.098347
3453,37.516003
3454,24.714764
3455,20.20066
3456,22.532162
3457,20.162188
3458,11.374627
3459,46.46948
3460,48.904938
3461,48.34086
3462,47.68644
3463,47.313267
3464,23.105343
3465,18.072857
3466,20.227465
3467,20.950665
3468,11.946566
3469,39.327557
3470,48.08477
3471,47.938534
3472,31.801247
3473,25.8543
3474,25.50578
3475,26.263208
3476,34.595146
3477,41.008076
3478,37.330032
3479,44.205055
3480,46.544395
3481,46.969727
3482,47.226288
3483,47.00837
3484,46.81525
3485,47.775208
3486,44.55799
3487,44.02504
3488,42.495167
3489,39.871338
3490,38.34889
3491,44.330555
3492,44.309216
3493,47.237064
3494,46.538532
3495,45.087975
3496,28.509657
3497,20.216808
3498,18.083109
3499,11.4629345
3500,26.26235
3501,46.29311
3502,41.49182
3503,43.48138
